CMDLINE python main.py
MEM 21665.550781 1699379553.4145
MEM 21665.550781 1699379553.5151
MEM 21665.550781 1699379553.6158
MEM 21665.550781 1699379553.7162
MEM 21665.550781 1699379553.8167
MEM 21665.550781 1699379553.9173
MEM 21665.550781 1699379554.0178
MEM 21665.550781 1699379554.1184
MEM 21665.550781 1699379554.2190
MEM 21665.550781 1699379554.3195
MEM 21665.550781 1699379554.4201
MEM 21665.550781 1699379554.5207
MEM 21665.550781 1699379554.6210
MEM 21665.550781 1699379554.7214
MEM 21665.550781 1699379554.8219
MEM 21665.550781 1699379554.9226
MEM 21665.550781 1699379555.0231
MEM 21665.550781 1699379555.1236
MEM 21665.550781 1699379555.2241
MEM 21665.550781 1699379555.3247
MEM 21665.550781 1699379555.4252
MEM 21665.550781 1699379555.5260
MEM 19112.136719 1699379555.6271
MEM 19106.808594 1699379555.7276
MEM 19108.050781 1699379555.8281
MEM 19109.484375 1699379555.9287
MEM 19110.789062 1699379556.0289
MEM 19112.089844 1699379556.1293
MEM 19113.484375 1699379556.2300
MEM 19114.917969 1699379556.3304
MEM 19116.335938 1699379556.4307
MEM 19117.683594 1699379556.5314
MEM 19119.187500 1699379556.6317
MEM 19120.648438 1699379556.7323
MEM 19121.859375 1699379556.8328
MEM 19123.359375 1699379556.9333
MEM 19124.828125 1699379557.0338
MEM 19126.214844 1699379557.1345
MEM 19127.535156 1699379557.2351
MEM 19128.632812 1699379557.3357
MEM 19129.804688 1699379557.4362
MEM 19131.148438 1699379557.5368
MEM 19132.546875 1699379557.6379
MEM 19133.902344 1699379557.7384
MEM 19135.109375 1699379557.8388
MEM 19136.625000 1699379557.9393
MEM 19137.878906 1699379558.0399
MEM 19139.320312 1699379558.1404
MEM 19140.796875 1699379558.2411
MEM 19142.175781 1699379558.3416
MEM 19143.433594 1699379558.4420
MEM 19144.734375 1699379558.5423
MEM 19146.273438 1699379558.6429
MEM 19147.593750 1699379558.7434
MEM 19148.933594 1699379558.8440
MEM 19150.371094 1699379558.9456
MEM 19151.765625 1699379559.0460
MEM 19153.183594 1699379559.1467
MEM 19154.511719 1699379559.2470
MEM 19155.859375 1699379559.3475
MEM 19157.230469 1699379559.4481
MEM 19158.617188 1699379559.5488
MEM 19159.871094 1699379559.6495
MEM 19161.097656 1699379559.7501
MEM 19162.460938 1699379559.8507
MEM 19163.843750 1699379559.9512
MEM 19165.246094 1699379560.0518
MEM 19166.613281 1699379560.1522
MEM 19167.933594 1699379560.2527
MEM 19169.359375 1699379560.3539
MEM 19170.664062 1699379560.4543
MEM 19172.109375 1699379560.5548
MEM 19173.492188 1699379560.6552
MEM 19174.921875 1699379560.7557
MEM 19176.210938 1699379560.8563
MEM 19177.609375 1699379560.9568
MEM 19179.089844 1699379561.0574
MEM 19180.492188 1699379561.1581
MEM 19181.851562 1699379561.2587
MEM 19183.234375 1699379561.3592
MEM 19184.597656 1699379561.4599
MEM 19186.097656 1699379561.5613
MEM 19187.617188 1699379561.6623
MEM 19189.121094 1699379561.7626
MEM 19190.222656 1699379561.8631
MEM 19191.437500 1699379561.9635
MEM 19192.601562 1699379562.0641
MEM 19193.761719 1699379562.1647
MEM 19194.988281 1699379562.2653
MEM 19196.238281 1699379562.3658
MEM 19197.445312 1699379562.4664
MEM 19198.578125 1699379562.5672
MEM 19199.746094 1699379562.6678
MEM 19201.019531 1699379562.7685
MEM 19202.597656 1699379562.8690
MEM 19203.855469 1699379562.9696
MEM 19205.062500 1699379563.0705
MEM 19206.277344 1699379563.1714
MEM 19207.519531 1699379563.2721
MEM 19208.847656 1699379563.3727
MEM 19210.050781 1699379563.4732
MEM 19211.273438 1699379563.5738
MEM 19212.562500 1699379563.6743
MEM 19213.816406 1699379563.7749
MEM 19214.972656 1699379563.8751
MEM 19216.285156 1699379563.9757
MEM 19217.531250 1699379564.0762
MEM 19218.726562 1699379564.1768
MEM 19219.933594 1699379564.2775
MEM 19221.187500 1699379564.3782
MEM 19222.472656 1699379564.4789
MEM 19223.667969 1699379564.5795
MEM 19224.960938 1699379564.6800
MEM 19226.187500 1699379564.7806
MEM 19227.410156 1699379564.8811
MEM 19228.722656 1699379564.9818
MEM 19229.957031 1699379565.0825
MEM 19231.207031 1699379565.1832
MEM 19232.363281 1699379565.2836
MEM 19233.585938 1699379565.3843
MEM 19234.824219 1699379565.4848
MEM 19236.015625 1699379565.5859
MEM 19237.156250 1699379565.6864
MEM 19238.226562 1699379565.7868
MEM 19239.343750 1699379565.8872
MEM 19240.656250 1699379565.9876
MEM 19241.804688 1699379566.0881
MEM 19242.953125 1699379566.1884
MEM 19244.148438 1699379566.2890
MEM 19245.406250 1699379566.3896
MEM 19246.535156 1699379566.4903
MEM 19247.785156 1699379566.5909
MEM 19249.035156 1699379566.6914
MEM 19250.234375 1699379566.7917
MEM 19251.636719 1699379566.8922
MEM 19252.847656 1699379566.9926
MEM 19254.035156 1699379567.0928
MEM 19255.273438 1699379567.1933
MEM 19256.589844 1699379567.2939
MEM 19257.910156 1699379567.3944
MEM 19259.152344 1699379567.4950
MEM 19260.417969 1699379567.5955
MEM 19261.730469 1699379567.6960
MEM 19263.035156 1699379567.7963
MEM 19264.210938 1699379567.8970
MEM 19265.527344 1699379567.9975
MEM 19266.847656 1699379568.0985
MEM 19268.105469 1699379568.1992
MEM 19269.222656 1699379568.2997
MEM 19270.421875 1699379568.4002
MEM 19271.652344 1699379568.5008
MEM 19272.867188 1699379568.6012
MEM 19274.113281 1699379568.7017
MEM 19275.265625 1699379568.8020
MEM 19276.382812 1699379568.9027
MEM 19277.566406 1699379569.0031
MEM 19278.644531 1699379569.1035
MEM 19279.976562 1699379569.2041
MEM 19281.121094 1699379569.3049
MEM 19282.207031 1699379569.4051
MEM 19283.382812 1699379569.5059
MEM 19284.492188 1699379569.6064
MEM 19285.757812 1699379569.7071
MEM 19287.027344 1699379569.8076
MEM 19288.136719 1699379569.9082
MEM 19289.386719 1699379570.0087
MEM 19290.695312 1699379570.1093
MEM 19291.847656 1699379570.2098
MEM 19293.078125 1699379570.3116
MEM 19294.300781 1699379570.4121
MEM 19295.546875 1699379570.5127
MEM 19296.777344 1699379570.6137
MEM 19298.117188 1699379570.7142
MEM 19299.230469 1699379570.8144
MEM 19300.484375 1699379570.9151
MEM 19301.722656 1699379571.0156
MEM 19302.960938 1699379571.1160
MEM 19304.144531 1699379571.2166
MEM 19305.410156 1699379571.3172
MEM 19306.644531 1699379571.4180
MEM 19307.925781 1699379571.5183
MEM 19309.199219 1699379571.6189
MEM 19310.472656 1699379571.7193
MEM 19311.722656 1699379571.8197
MEM 19312.890625 1699379571.9213
MEM 19314.167969 1699379572.0219
MEM 19315.351562 1699379572.1225
MEM 19316.519531 1699379572.2230
MEM 19317.542969 1699379572.3236
MEM 19318.652344 1699379572.4240
MEM 19319.855469 1699379572.5242
MEM 19321.140625 1699379572.6247
MEM 19322.320312 1699379572.7250
MEM 19323.480469 1699379572.8256
MEM 19324.621094 1699379572.9262
MEM 19325.847656 1699379573.0267
MEM 19327.074219 1699379573.1273
MEM 19328.234375 1699379573.2280
MEM 19329.273438 1699379573.3283
MEM 19330.468750 1699379573.4287
MEM 19331.773438 1699379573.5293
MEM 19332.964844 1699379573.6299
MEM 19334.222656 1699379573.7304
MEM 19335.472656 1699379573.8308
MEM 19336.601562 1699379573.9315
MEM 19337.855469 1699379574.0319
MEM 19339.136719 1699379574.1325
MEM 19340.324219 1699379574.2332
MEM 19341.367188 1699379574.3340
MEM 19342.472656 1699379574.4345
MEM 19343.417969 1699379574.5349
MEM 19343.871094 1699379574.6359
MEM 19344.570312 1699379574.7365
MEM 19345.277344 1699379574.8370
MEM 19345.972656 1699379574.9380
MEM 19347.253906 1699379575.0385
MEM 19348.285156 1699379575.1391
MEM 19348.722656 1699379575.2402
MEM 19349.261719 1699379575.3413
MEM 19350.148438 1699379575.4419
MEM 19350.972656 1699379575.5424
MEM 19351.785156 1699379575.6429
MEM 19352.292969 1699379575.7440
MEM 19353.421875 1699379575.8446
MEM 19354.097656 1699379575.9462
MEM 19355.285156 1699379576.0468
MEM 19356.371094 1699379576.1473
MEM 19357.363281 1699379576.2479
MEM 19358.035156 1699379576.3490
MEM 19358.417969 1699379576.4495
MEM 19359.160156 1699379576.5505
MEM 19359.718750 1699379576.6511
MEM 19360.253906 1699379576.7518
MEM 19360.953125 1699379576.8524
MEM 19361.828125 1699379576.9529
MEM 19363.164062 1699379577.0535
MEM 19364.421875 1699379577.1541
MEM 19365.464844 1699379577.2551
MEM 19366.015625 1699379577.3566
MEM 19367.015625 1699379577.4586
MEM 19367.785156 1699379577.5591
MEM 19368.687500 1699379577.6596
MEM 19369.722656 1699379577.7607
MEM 19370.105469 1699379577.8622
MEM 19370.921875 1699379577.9628
MEM 19372.035156 1699379578.0633
MEM 19373.066406 1699379578.1639
MEM 19374.054688 1699379578.2649
MEM 19374.570312 1699379578.3657
MEM 19375.000000 1699379578.4672
MEM 19375.640625 1699379578.5677
MEM 19376.550781 1699379578.6683
MEM 19377.910156 1699379578.7689
MEM 19378.804688 1699379578.8694
MEM 19379.339844 1699379578.9705
MEM 19380.312500 1699379579.0711
MEM 19381.671875 1699379579.1718
MEM 19382.691406 1699379579.2729
MEM 19383.363281 1699379579.3740
MEM 19384.312500 1699379579.4748
MEM 19384.847656 1699379579.5754
MEM 19385.347656 1699379579.6760
MEM 19385.648438 1699379579.7770
MEM 19385.953125 1699379579.8781
MEM 19386.234375 1699379579.9787
MEM 19386.691406 1699379580.0796
MEM 19387.785156 1699379580.1802
MEM 19388.187500 1699379580.2813
MEM 19388.566406 1699379580.3824
MEM 19389.160156 1699379580.4830
MEM 19390.171875 1699379580.5836
MEM 19391.171875 1699379580.6841
MEM 19392.058594 1699379580.7849
MEM 19392.636719 1699379580.8855
MEM 19393.035156 1699379580.9862
MEM 19394.222656 1699379581.0872
MEM 19395.519531 1699379581.1878
MEM 19396.750000 1699379581.2889
MEM 19397.453125 1699379581.3894
MEM 19398.703125 1699379581.4898
MEM 19399.851562 1699379581.5904
MEM 19400.992188 1699379581.6909
MEM 19401.910156 1699379581.7920
MEM 19402.882812 1699379581.8925
MEM 19403.523438 1699379581.9933
MEM 19404.261719 1699379582.0948
MEM 19404.843750 1699379582.1963
MEM 19405.175781 1699379582.2973
MEM 19405.472656 1699379582.3984
MEM 19406.164062 1699379582.4987
MEM 19407.199219 1699379582.5992
MEM 19408.027344 1699379582.6998
MEM 19408.761719 1699379582.8003
MEM 19409.320312 1699379582.9008
MEM 19409.695312 1699379583.0019
MEM 19410.074219 1699379583.1026
MEM 19411.218750 1699379583.2031
MEM 19412.000000 1699379583.3037
MEM 19412.714844 1699379583.4043
MEM 19413.136719 1699379583.5057
MEM 19413.468750 1699379583.6068
MEM 19413.781250 1699379583.7078
MEM 19414.226562 1699379583.8089
MEM 19414.589844 1699379583.9100
MEM 19414.968750 1699379584.0116
MEM 19415.722656 1699379584.1122
MEM 19416.472656 1699379584.2127
MEM 19416.906250 1699379584.3138
MEM 19417.597656 1699379584.4143
MEM 19418.191406 1699379584.5149
MEM 19418.886719 1699379584.6160
MEM 19419.371094 1699379584.7165
MEM 19420.156250 1699379584.8171
MEM 19420.792969 1699379584.9184
MEM 19421.121094 1699379585.0194
MEM 19421.941406 1699379585.1200
MEM 19423.187500 1699379585.2206
MEM 19423.785156 1699379585.3211
MEM 19424.324219 1699379585.4222
MEM 19424.648438 1699379585.5232
MEM 19424.972656 1699379585.6242
MEM 19425.277344 1699379585.7253
MEM 19425.699219 1699379585.8264
MEM 19426.160156 1699379585.9275
MEM 19426.535156 1699379586.0280
MEM 19427.199219 1699379586.1286
MEM 19428.472656 1699379586.2291
MEM 19429.218750 1699379586.3297
MEM 19429.609375 1699379586.4308
MEM 19429.929688 1699379586.5322
MEM 19430.312500 1699379586.6332
MEM 19430.632812 1699379586.7343
MEM 19431.015625 1699379586.8349
MEM 19431.660156 1699379586.9359
MEM 19432.410156 1699379587.0366
MEM 19433.347656 1699379587.1371
MEM 19434.722656 1699379587.2377
MEM 19435.847656 1699379587.3387
MEM 19436.722656 1699379587.4398
MEM 19437.074219 1699379587.5403
MEM 19437.523438 1699379587.6408
MEM 19438.421875 1699379587.7413
MEM 19439.203125 1699379587.8419
MEM 19439.664062 1699379587.9435
MEM 19440.160156 1699379588.0440
MEM 19441.074219 1699379588.1446
MEM 19441.949219 1699379588.2452
MEM 19442.738281 1699379588.3459
MEM 19443.441406 1699379588.4465
MEM 19444.593750 1699379588.5471
MEM 19445.285156 1699379588.6477
MEM 19445.597656 1699379588.7488
MEM 19446.527344 1699379588.8494
MEM 19447.230469 1699379588.9499
MEM 19447.867188 1699379589.0505
MEM 19448.988281 1699379589.1511
MEM 19450.210938 1699379589.2517
MEM 19451.390625 1699379589.3523
MEM 19452.152344 1699379589.4529
MEM 19452.578125 1699379589.5535
MEM 19453.078125 1699379589.6545
MEM 19453.410156 1699379589.7556
MEM 19453.683594 1699379589.8567
MEM 19454.257812 1699379589.9572
MEM 19455.410156 1699379590.0578
MEM 19456.660156 1699379590.1583
MEM 19457.777344 1699379590.2591
MEM 19459.054688 1699379590.3595
MEM 19460.472656 1699379590.4601
MEM 19461.769531 1699379590.5606
MEM 19463.082031 1699379590.6611
MEM 19464.347656 1699379590.7616
MEM 19465.613281 1699379590.8620
MEM 19466.882812 1699379590.9625
MEM 19468.222656 1699379591.0631
MEM 19469.410156 1699379591.1636
MEM 19470.609375 1699379591.2641
MEM 19471.921875 1699379591.3647
MEM 19473.222656 1699379591.4652
MEM 19474.484375 1699379591.5659
MEM 19475.820312 1699379591.6665
MEM 19477.238281 1699379591.7671
MEM 19478.503906 1699379591.8675
MEM 19479.703125 1699379591.9680
MEM 19480.855469 1699379592.0683
MEM 19481.964844 1699379592.1689
MEM 19483.199219 1699379592.2695
MEM 19484.488281 1699379592.3702
MEM 19485.132812 1699379592.4708
MEM 19485.574219 1699379592.5714
MEM 19485.890625 1699379592.6725
MEM 19486.265625 1699379592.7730
MEM 19487.015625 1699379592.8736
MEM 19487.582031 1699379592.9747
MEM 19487.906250 1699379593.0755
MEM 19488.332031 1699379593.1760
MEM 19489.695312 1699379593.2766
MEM 19490.976562 1699379593.3772
MEM 19492.222656 1699379593.4778
MEM 19493.011719 1699379593.5783
MEM 19494.140625 1699379593.6792
MEM 19495.144531 1699379593.7798
MEM 19495.535156 1699379593.8808
MEM 19495.941406 1699379593.9814
MEM 19496.316406 1699379594.0820
MEM 19496.632812 1699379594.1831
MEM 19497.914062 1699379594.2837
MEM 19498.906250 1699379594.3844
MEM 19499.410156 1699379594.4846
MEM 19499.410156 1699379594.5856
MEM 19499.410156 1699379594.6869
MEM 19499.410156 1699379594.7874
MEM 19499.410156 1699379594.8880
MEM 19499.410156 1699379594.9886
MEM 19499.410156 1699379595.0891
MEM 19499.410156 1699379595.1903
MEM 19499.410156 1699379595.2908
MEM 19499.410156 1699379595.3911
MEM 19499.410156 1699379595.4916
MEM 19499.410156 1699379595.5922
MEM 19499.410156 1699379595.6930
MEM 19499.410156 1699379595.7936
MEM 19499.410156 1699379595.8941
MEM 19499.410156 1699379595.9952
MEM 19499.410156 1699379596.0957
MEM 19499.410156 1699379596.1963
MEM 19499.410156 1699379596.2972
MEM 19499.410156 1699379596.3982
MEM 19499.410156 1699379596.4998
MEM 19499.410156 1699379596.6008
MEM 19499.410156 1699379596.7016
MEM 19499.410156 1699379596.8020
MEM 19499.410156 1699379596.9026
MEM 19499.410156 1699379597.0036
MEM 19499.410156 1699379597.1048
MEM 19499.410156 1699379597.2054
MEM 19499.410156 1699379597.3059
MEM 19499.410156 1699379597.4064
MEM 19499.410156 1699379597.5073
MEM 19499.410156 1699379597.6078
MEM 19499.410156 1699379597.7088
MEM 19499.410156 1699379597.8092
MEM 19499.410156 1699379597.9097
MEM 19499.410156 1699379598.0103
MEM 19499.410156 1699379598.1108
MEM 19499.410156 1699379598.2119
MEM 19499.410156 1699379598.3124
MEM 19499.410156 1699379598.4130
MEM 19499.410156 1699379598.5138
MEM 19499.410156 1699379598.6154
MEM 19499.410156 1699379598.7165
MEM 19499.410156 1699379598.8170
MEM 19499.410156 1699379598.9175
MEM 19499.410156 1699379599.0181
MEM 19499.410156 1699379599.1187
MEM 19499.410156 1699379599.2193
MEM 19499.410156 1699379599.3198
MEM 19499.410156 1699379599.4209
MEM 19499.410156 1699379599.5216
MEM 19499.410156 1699379599.6222
MEM 19499.410156 1699379599.7227
MEM 19499.429688 1699379599.8233
MEM 19499.429688 1699379599.9243
MEM 19499.429688 1699379600.0249
MEM 19499.429688 1699379600.1265
MEM 19499.429688 1699379600.2281
MEM 19499.429688 1699379600.3286
MEM 19499.429688 1699379600.4292
MEM 19499.429688 1699379600.5297
MEM 19499.429688 1699379600.6308
MEM 19499.429688 1699379600.7319
MEM 19499.429688 1699379600.8326
MEM 19499.429688 1699379600.9332
MEM 19499.429688 1699379601.0338
MEM 19499.429688 1699379601.1350
MEM 19499.429688 1699379601.2355
MEM 19499.429688 1699379601.3361
MEM 19499.429688 1699379601.4366
MEM 19499.429688 1699379601.5371
MEM 19499.429688 1699379601.6380
MEM 19499.429688 1699379601.7390
MEM 19499.429688 1699379601.8398
MEM 19499.429688 1699379601.9403
MEM 19499.429688 1699379602.0412
MEM 19499.429688 1699379602.1417
MEM 19499.429688 1699379602.2428
MEM 19499.429688 1699379602.3433
MEM 19499.429688 1699379602.4444
MEM 19499.429688 1699379602.5449
MEM 19499.429688 1699379602.6459
MEM 19499.429688 1699379602.7470
MEM 19499.429688 1699379602.8479
MEM 19499.429688 1699379602.9484
MEM 19499.429688 1699379603.0500
MEM 19499.429688 1699379603.1511
MEM 19499.429688 1699379603.2522
MEM 19499.429688 1699379603.3527
MEM 19500.023438 1699379603.4533
MEM 19500.023438 1699379603.5539
MEM 19500.023438 1699379603.6545
MEM 19500.023438 1699379603.7550
MEM 19500.023438 1699379603.8558
MEM 19500.023438 1699379603.9573
MEM 19500.023438 1699379604.0585
MEM 19500.023438 1699379604.1591
MEM 19500.023438 1699379604.2598
MEM 19500.023438 1699379604.3604
MEM 19500.023438 1699379604.4609
MEM 19500.023438 1699379604.5620
MEM 19500.023438 1699379604.6625
MEM 19500.023438 1699379604.7631
MEM 19500.023438 1699379604.8635
MEM 19500.023438 1699379604.9645
MEM 19500.023438 1699379605.0656
MEM 19500.023438 1699379605.1667
MEM 19500.023438 1699379605.2677
MEM 19500.023438 1699379605.3684
MEM 19500.023438 1699379605.4687
MEM 19500.023438 1699379605.5692
MEM 19500.023438 1699379605.6699
MEM 19500.023438 1699379605.7710
MEM 19500.023438 1699379605.8716
MEM 19500.023438 1699379605.9728
MEM 19500.023438 1699379606.0739
MEM 19500.023438 1699379606.1749
MEM 19500.023438 1699379606.2755
MEM 19500.023438 1699379606.3779
MEM 19500.023438 1699379606.4784
MEM 19500.023438 1699379606.5790
MEM 19500.023438 1699379606.6792
MEM 19500.023438 1699379606.7798
MEM 19500.023438 1699379606.8804
MEM 19501.105469 1699379606.9812
MEM 19502.375000 1699379607.0818
MEM 19503.390625 1699379607.1829
MEM 19504.187500 1699379607.2835
MEM 19504.847656 1699379607.3840
MEM 19505.722656 1699379607.4846
MEM 19506.113281 1699379607.5862
MEM 19506.980469 1699379607.6866
MEM 19508.347656 1699379607.7871
MEM 19509.324219 1699379607.8877
MEM 19510.285156 1699379607.9883
MEM 19511.230469 1699379608.0894
MEM 19511.953125 1699379608.1900
MEM 19512.816406 1699379608.2905
MEM 19513.832031 1699379608.3911
MEM 19514.972656 1699379608.4917
MEM 19515.722656 1699379608.5928
MEM 19516.097656 1699379608.6939
MEM 19516.367188 1699379608.7950
MEM 19516.937500 1699379608.8961
MEM 19517.890625 1699379608.9977
MEM 19518.847656 1699379609.0983
MEM 19519.773438 1699379609.1994
MEM 19520.785156 1699379609.3004
MEM 19521.738281 1699379609.4010
MEM 19523.046875 1699379609.5015
MEM 19524.085938 1699379609.6021
MEM 19524.722656 1699379609.7028
MEM 19525.621094 1699379609.8033
MEM 19526.726562 1699379609.9040
MEM 19527.855469 1699379610.0048
MEM 19528.808594 1699379610.1054
MEM 19529.863281 1699379610.2059
MEM 19530.820312 1699379610.3070
MEM 19531.847656 1699379610.4075
MEM 19533.285156 1699379610.5081
MEM 19534.718750 1699379610.6084
MEM 19536.140625 1699379610.7089
MEM 19537.535156 1699379610.8096
MEM 19538.640625 1699379610.9101
MEM 19539.605469 1699379611.0107
MEM 19540.054688 1699379611.1123
MEM 19540.742188 1699379611.2128
MEM 19541.644531 1699379611.3134
MEM 19542.648438 1699379611.4140
MEM 19544.000000 1699379611.5145
MEM 19545.003906 1699379611.6156
MEM 19545.722656 1699379611.7162
MEM 19546.535156 1699379611.8168
MEM 19547.628906 1699379611.9174
MEM 19548.859375 1699379612.0179
MEM 19550.035156 1699379612.1185
MEM 19551.054688 1699379612.2190
MEM 19552.171875 1699379612.3195
MEM 19553.160156 1699379612.4200
MEM 19554.371094 1699379612.5207
MEM 19555.269531 1699379612.6217
MEM 19555.679688 1699379612.7228
MEM 19556.015625 1699379612.8244
MEM 19556.597656 1699379612.9249
MEM 19557.597656 1699379613.0253
MEM 19558.671875 1699379613.1258
MEM 19559.785156 1699379613.2264
MEM 19561.195312 1699379613.3270
MEM 19562.585938 1699379613.4276
MEM 19563.941406 1699379613.5280
MEM 19565.261719 1699379613.6285
MEM 19566.660156 1699379613.7291
MEM 19567.910156 1699379613.8300
MEM 19569.312500 1699379613.9305
MEM 19570.101562 1699379614.0316
MEM 19570.531250 1699379614.1327
MEM 19570.929688 1699379614.2337
MEM 19571.238281 1699379614.3348
MEM 19571.699219 1699379614.4354
MEM 19573.113281 1699379614.5360
MEM 19574.187500 1699379614.6371
MEM 19575.136719 1699379614.7376
MEM 19575.621094 1699379614.8384
MEM 19576.234375 1699379614.9389
MEM 19576.910156 1699379615.0400
MEM 19577.859375 1699379615.1406
MEM 19578.851562 1699379615.2417
MEM 19579.437500 1699379615.3422
MEM 19580.562500 1699379615.4425
MEM 19581.406250 1699379615.5432
MEM 19581.976562 1699379615.6442
MEM 19582.500000 1699379615.7453
MEM 19583.109375 1699379615.8457
MEM 19584.417969 1699379615.9463
MEM 19585.644531 1699379616.0466
MEM 19586.839844 1699379616.1473
MEM 19588.093750 1699379616.2476
MEM 19589.351562 1699379616.3486
MEM 19590.476562 1699379616.4487
MEM 19591.750000 1699379616.5491
MEM 19593.015625 1699379616.6495
MEM 19594.261719 1699379616.7499
MEM 19595.402344 1699379616.8505
MEM 19596.496094 1699379616.9512
MEM 19597.613281 1699379617.0515
MEM 19598.781250 1699379617.1520
MEM 19599.996094 1699379617.2526
MEM 19601.226562 1699379617.3531
MEM 19602.339844 1699379617.4534
MEM 19603.621094 1699379617.5539
MEM 19604.914062 1699379617.6542
MEM 19606.195312 1699379617.7548
MEM 19607.523438 1699379617.8553
MEM 19608.789062 1699379617.9557
MEM 19609.878906 1699379618.0562
MEM 19611.183594 1699379618.1566
MEM 19611.722656 1699379618.2571
MEM 19612.449219 1699379618.3582
MEM 19613.292969 1699379618.4588
MEM 19614.226562 1699379618.5593
MEM 19614.757812 1699379618.6604
MEM 19615.148438 1699379618.7615
MEM 19615.476562 1699379618.8641
MEM 19615.789062 1699379618.9649
MEM 19616.074219 1699379619.0665
MEM 19617.039062 1699379619.1670
MEM 19618.164062 1699379619.2678
MEM 19619.390625 1699379619.3684
MEM 19620.539062 1699379619.4689
MEM 19621.730469 1699379619.5694
MEM 19622.851562 1699379619.6700
MEM 19623.753906 1699379619.7705
MEM 19624.414062 1699379619.8711
MEM 19625.066406 1699379619.9716
MEM 19626.394531 1699379620.0722
MEM 19627.406250 1699379620.1727
MEM 19628.195312 1699379620.2732
MEM 19629.042969 1699379620.3743
MEM 19630.007812 1699379620.4748
MEM 19630.882812 1699379620.5757
MEM 19631.789062 1699379620.6765
MEM 19632.976562 1699379620.7773
MEM 19634.179688 1699379620.8778
MEM 19635.359375 1699379620.9781
MEM 19636.515625 1699379621.0787
MEM 19637.726562 1699379621.1790
MEM 19638.984375 1699379621.2796
MEM 19640.230469 1699379621.3800
MEM 19641.343750 1699379621.4806
MEM 19642.597656 1699379621.5811
MEM 19643.718750 1699379621.6817
MEM 19644.906250 1699379621.7823
MEM 19646.164062 1699379621.8827
MEM 19647.253906 1699379621.9834
MEM 19648.539062 1699379622.0837
MEM 19649.796875 1699379622.1842
MEM 19651.117188 1699379622.2847
MEM 19652.414062 1699379622.3852
MEM 19653.601562 1699379622.4857
MEM 19654.789062 1699379622.5863
MEM 19656.007812 1699379622.6871
MEM 19657.300781 1699379622.7877
MEM 19658.640625 1699379622.8883
MEM 19659.882812 1699379622.9889
MEM 19661.066406 1699379623.0893
MEM 19662.320312 1699379623.1899
MEM 19663.605469 1699379623.2904
MEM 19664.710938 1699379623.3907
MEM 19665.820312 1699379623.4912
MEM 19667.390625 1699379623.5917
MEM 19668.726562 1699379623.6922
MEM 19669.976562 1699379623.7928
MEM 19671.167969 1699379623.8933
MEM 19672.457031 1699379623.9938
MEM 19673.699219 1699379624.0946
MEM 19674.976562 1699379624.1951
MEM 19676.226562 1699379624.2957
MEM 19677.527344 1699379624.3960
MEM 19678.636719 1699379624.4965
MEM 19679.832031 1699379624.5971
MEM 19680.902344 1699379624.6975
MEM 19682.125000 1699379624.7978
MEM 19683.316406 1699379624.8981
MEM 19684.503906 1699379624.9986
MEM 19685.664062 1699379625.0992
MEM 19686.984375 1699379625.1995
MEM 19688.117188 1699379625.3001
MEM 19688.847656 1699379625.4006
MEM 19689.328125 1699379625.5012
MEM 19690.429688 1699379625.6023
MEM 19691.148438 1699379625.7028
MEM 19691.867188 1699379625.8033
MEM 19692.304688 1699379625.9044
MEM 19692.625000 1699379626.0054
MEM 19693.503906 1699379626.1058
MEM 19694.914062 1699379626.2069
MEM 19695.449219 1699379626.3080
MEM 19695.898438 1699379626.4086
MEM 19696.476562 1699379626.5102
MEM 19697.445312 1699379626.6107
MEM 19698.566406 1699379626.7114
MEM 19699.269531 1699379626.8124
MEM 19699.816406 1699379626.9130
MEM 19700.644531 1699379627.0136
MEM 19701.414062 1699379627.1140
MEM 19702.074219 1699379627.2145
MEM 19703.039062 1699379627.3153
MEM 19703.554688 1699379627.4159
MEM 19704.226562 1699379627.5165
MEM 19705.527344 1699379627.6170
MEM 19706.621094 1699379627.7176
MEM 19707.757812 1699379627.8187
MEM 19708.339844 1699379627.9197
MEM 19709.000000 1699379628.0203
MEM 19709.718750 1699379628.1209
MEM 19711.015625 1699379628.2214
MEM 19711.746094 1699379628.3225
MEM 19712.203125 1699379628.4230
MEM 19712.558594 1699379628.5235
MEM 19713.750000 1699379628.6241
MEM 19714.878906 1699379628.7252
MEM 19715.742188 1699379628.8258
MEM 19716.324219 1699379628.9269
MEM 19717.363281 1699379629.0274
MEM 19717.960938 1699379629.1280
MEM 19719.109375 1699379629.2286
MEM 19720.164062 1699379629.3292
MEM 19721.351562 1699379629.4297
MEM 19722.203125 1699379629.5304
MEM 19723.441406 1699379629.6309
MEM 19724.539062 1699379629.7315
MEM 19724.988281 1699379629.8326
MEM 19725.613281 1699379629.9332
MEM 19726.539062 1699379630.0337
MEM 19727.691406 1699379630.1345
MEM 19729.164062 1699379630.2350
MEM 19730.421875 1699379630.3357
MEM 19731.476562 1699379630.4363
MEM 19732.144531 1699379630.5372
MEM 19732.812500 1699379630.6378
MEM 19733.894531 1699379630.7383
MEM 19734.445312 1699379630.8393
MEM 19734.851562 1699379630.9404
MEM 19735.835938 1699379631.0410
MEM 19737.007812 1699379631.1412
MEM 19738.242188 1699379631.2418
MEM 19739.324219 1699379631.3423
MEM 19740.535156 1699379631.4429
MEM 19741.648438 1699379631.5433
